state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,22.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,22.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.2,5.2,0,22.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-21,Micrograms/cubic meter (LC),No Events,24,100.0,Y,12.441667,19.5,13,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-21,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.4,12.4,0,52.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-22,Micrograms/cubic meter (LC),No Events,24,100.0,Y,15.808333,23.6,6,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-22,Micrograms/cubic meter (LC),No Events,1,100.0,Y,15.8,15.8,0,59.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-23,Micrograms/cubic meter (LC),No Events,24,100.0,Y,8.308333,13.2,3,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.3,8.3,0,35.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-24,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.6375,8.0,23,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-24,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.6,5.6,0,23.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-25,Micrograms/cubic meter (LC),No Events,24,100.0,Y,6.175,12.3,14,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-25,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-26,Micrograms/cubic meter (LC),No Events,24,100.0,Y,5.9625,9.3,23,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.9,5.9,0,25.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-27,Micrograms/cubic meter (LC),No Events,24,100.0,Y,10.691667,15.6,9,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-27,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.6,10.6,0,44.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-02-28,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.175,6.7,23,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-02-28,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.1,4.1,0,17.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-03-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,8.0375,15.3,22,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2022-03-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.0,8.0,0,33.0,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-05
36,005,0110,88101,4,40.816,-73.902,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2022-03-02,Micrograms/cubic meter (LC),No Events,24,100.0,Y,17.0625,27.4,20,,236,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-01
